Site,Date,Start,Longitude,Latitude,Elevation,Location,Formation,Fire,Species,Count,Distance,Bearing,Time,Position,Notes,Site Notes
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,Lewin's Honeyeater,1,100,E,6:30,,,Unburnt RF only 20m West
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,Lewin's Honeyeater,1,50,W,6:31,Midstorey,,Unburnt RF only 20m West
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,Lewin's Honeyeater,1,100,S,6:34,,,Unburnt RF only 20m West
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,Australian Logrunner,1,20,W,6:35,,,Unburnt RF only 20m West
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,Australian Logrunner,1,50,S,6:35,,,Unburnt RF only 20m West
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,Paradise Riflebird,1,150,NW,,,,Unburnt RF only 20m West
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,Pied Currawong,1,150,E,,,,Unburnt RF only 20m West
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,Rose-crowned Fruit-Dove,1,20,N,,Canopy,,Unburnt RF only 20m West
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,Rose-crowned Fruit-Dove,1,80,S,6:32,,,Unburnt RF only 20m West
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,Scarlet Honeyeater,1,180,NE,,,,Unburnt RF only 20m West
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,Spectacled Monarch,1,50,N,6:32,,,Unburnt RF only 20m West
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,White-browed Scrubwren,1,10,N,,,,Unburnt RF only 20m West
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,Wompoo Fruit-Dove,1,50,W,,,,Unburnt RF only 20m West
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,Wompoo Fruit-Dove,1,80,W,,,,Unburnt RF only 20m West
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,Wompoo Fruit-Dove,2,5,E,6:31,Flyover,,Unburnt RF only 20m West
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,Wompoo Fruit-Dove,1,100,E,,,,Unburnt RF only 20m West
TC-UR-01,20/11/2020,6:28,153.312972,-28.566023,214.467,Terania Creek,Rainforest,Unburnt,Wompoo Fruit-Dove,1,150,NE,6:37,,,Unburnt RF 40m North
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Black-faced Monarch,1,80,SE,8:23,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Brown Cuckoo-Dove,1,80,S,,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Brown Cuckoo-Dove,1,40,NW,,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Brown Gerygone,1,6,NE,,Midstorey,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Brown Gerygone,2,40,S,,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Eastern Spinebill,1,50,S,,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Golden Whistler,1,80,S,,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Golden Whistler,1,80,N,,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Golden Whistler,1,80,N,,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Large-billed Scrubwren,1,13,N,8:18,Midstorey,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Large-billed Scrubwren,1,6.4,E,,Midstorey,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Lewin's Honeyeater,1,100,NW,,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Lewin's Honeyeater,1,30,W,,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Australian Logrunner,1,40,NW,8:25,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Pale-yellow Robin,1,6,NE,,Midstorey,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Pied Currawong,1,150,W,,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Rose-crowned Fruit-Dove,1,80,E,8:26,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Scarlet Honeyeater,1,50,NE,,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Scarlet Honeyeater,2,50,SW,8:27,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Silvereye,2,100,W,,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Spotted Pardalote,1,100,S,,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Sulphur-crested Cockatoo,1,150,W,,,,
TC-UR-02,19/11/2020,8:18,153.315418,-28.56427,229.606,Terania Creek,Rainforest,Unburnt,Superb Fruit-Dove,1,80,NW,,,,
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Brown Cuckoo-Dove,1,100,NW,,,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Brown Thornbill,1,30,W,,,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Golden Whistler,1,80,N,7:41,,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Golden Whistler,1,80,SE,,,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Golden Whistler,1,50,W,,,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Green Catbird,1,45,NE,7:50,Canopy,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Grey Fantail,1,50,W,7:46,,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Lewin's Honeyeater,1,25,E,,Midstorey,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Pied Currawong,1,100,NW,7:51,,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Pied Currawong,1,100,NW,7:51,,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Rainbow Lorikeet,2,50,S,,Flyover,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Rose-crowned Fruit-Dove,1,80,E,,,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Rufous Fantail,1,150,NE,,,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Satin Bowerbird,1,45,NE,7:50,Canopy,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Scarlet Honeyeater,1,80,S,,,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Scarlet Honeyeater,1,40,SE,,,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Silvereye,2,80,W,,,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Spectacled Monarch,1,50,N,7:48,,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,White-throated Treecreeper,1,40,E,,,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,White-throated Treecreeper,1,2,SE,,Midstorey,,N+E veg shortened for creek
TC-UR-03,19/11/2020,7:41,153.31387,-28.563739,217.431,Terania Creek,Rainforest,Unburnt,Wompoo Fruit-Dove,1,50,N,7:45,,,N+E veg shortened for creek
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Black-faced Monarch,1,70,N,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Brown Cuckoo-Dove,1,40,S,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Brown Cuckoo-Dove,1,80,SW,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Brown Cuckoo-Dove,1,60,W,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Brown Gerygone,4,40,NE,6:49,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Eastern Yellow Robin,1,10,S,6:57,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Golden Whistler,1,50,W,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Green Catbird,1,50,NE,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Green Catbird,1,50,W,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Grey Shrike-thrush,1,80,NE,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Australian King-Parrot,1,70,NW,6:54,Flyover,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Lewin's Honeyeater,1,60,NE,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Lewin's Honeyeater,1,50,W,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Paradise Riflebird,1,80,S,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Pied Currawong,1,100,S,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Rose-crowned Fruit-Dove,1,50,NE,6:52,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Rufous Fantail,1,60,W,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Scarlet Honeyeater,1,60,S,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Scarlet Honeyeater,1,30,S,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Silvereye,1,30,NW,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Spectacled Monarch,1,40,E,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,White-throated Treecreeper,1,80,E,6:50,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Wompoo Fruit-Dove,2,60,N,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Wonga Pigeon,1,150,S,,Midstorey,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TC-UR-04,23/12/2020,6:49,153.3164532,-28.56077769,,Terania Creek,Rainforest,Unburnt,Yellow-throated Scrubwren,1,30,SE,,,,"Burnt 40m E, Cicadas and stream sound present throughout survey"
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Rose Robin,,,,6:18,,Out of Survey,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Brown Cuckoo-Dove,1,30,NW,6:11,Midstorey,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Brown Cuckoo-Dove,1,100,N,,,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Brown Gerygone,2,40,W,,,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Eastern Koel,1,100,E,6:09,,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Eastern Koel,1,30,N,,,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Eastern Whipbird,1,80,SW,,,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Eastern Whipbird,1,50,NE,,,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Golden Whistler,1,5,E,,,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Golden Whistler,1,10,SW,,Midstorey,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Grey Fantail,1,15,W,6:10,Midstorey,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Grey Shrike-thrush,2,100,NW,,,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Lewin's Honeyeater,1,15,NE,6:12,Canopy,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Lewin's Honeyeater,1,100,S,,,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Red-browed Finch,4,15,NE,,Understorey,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Rose-crowned Fruit-Dove,1,150,N,,,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Rufous Fantail,2,10,NE,,Understorey,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Shining Bronze-Cuckoo,1,150,N,6:13,,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Spotted Pardalote,1,100,N,6:14,,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Topknot Pigeon,8,5,N,,Flyover,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,White-throated Treecreeper,1,100,W,,,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Wompoo Fruit-Dove,1,150,SW,,,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Wonga Pigeon,1,8,NW,,,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Wonga Pigeon,1,40,N,6:15,Ground,,
TL-BR-01,21/11/2020,6:09,152.4001112,-28.48316031,,Tooloom,Rainforest,Burnt,Yellow-tailed Black-Cockatoo,3,150,S,6:17,Flyover,,
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Bell Miner,20,50,NW,,,Ubiquitous W-N,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Brown Cuckoo-Dove,1,80,N,,,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Channel-billed Cuckoo,2,200,NW,,,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Cicadabird,1,60,N,,,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Crimson Rosella,4,50,S,,Canopy,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Eastern Whipbird,1,80,NW,6:12,,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Eastern Whipbird,1,70,S,6:18,,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Grey Fantail,1,30,SE,,,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Grey Fantail,1,50,W,,,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Grey Shrike-thrush,1,70,S,,,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Noisy Friarbird,1,70,N,,,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Olive-backed Oriole,1,60,N,,,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Olive-backed Oriole,1,60,S,,,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Paradise Riflebird,1,80,E,,,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Rainbow Lorikeet,1,100,W,,Flyover,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Rainbow Lorikeet,2,10,W,,Flyover,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Satin Bowerbird,1,60,SW,,,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Silvereye,3,40,SW,6:15,,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Superb Fairy-wren,1,30,N,6:10,,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,White-naped Honeyeater,2,30,W,,Canopy,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,White-throated Needletail,2,40,NE,6:14,Flyover,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Wonga Pigeon,2,200,N,,,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Yellow-faced Honeyeater,1,20,N,6:13,Midstorey,,80m to rainforest edge
TL-BS-01,26/11/2020,6:08,152.359742,-28.510844,607.184,Captains Creek,Dry Sclerophyll,Burnt,Yellow-faced Honeyeater,1,60,S,,,,80m to rainforest edge
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Bell Miner,20,70,E,,,Ubiquitous,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Australian King-Parrot,1,20,S,7:31,,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Black-faced Monarch,1,20,N,,Midstorey,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Brown Cuckoo-Dove,1,80,S,7:37,,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Brown Cuckoo-Dove,1,60,W,,Midstorey,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Brown Thornbill,2,40,NE,,,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Brush Cuckoo,1,60,E,,,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Brush Cuckoo,1,130,S,7:34,,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Crimson Rosella,1,30,E,,Flyover,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Crimson Rosella,4,80,N,,,Out of Survey,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Eastern Whipbird,1,70,W,,,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Eastern Whipbird,1,100,W,,,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Grey Fantail,1,60,S,,,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Grey Fantail,1,60,SW,7:39,,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Grey Shrike-thrush,1,70,S,,,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Lewin's Honeyeater,1,90,SW,,,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Mistletoebird,1,10,N,7:33,Canopy,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Noisy Friarbird,2,50,SW,,,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Olive-backed Oriole,1,70,SW,7:32,,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Olive-backed Oriole,1,100,N,7:36,,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Pied Currawong,1,70,NE,,,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Regent Bowerbird,1,10,NE,,Flyover,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Satin Bowerbird,2,50,SE,,Midstorey,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Silvereye,8,20,NW,,,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,White-throated Needletail,3,60,N,,Flyover,,
TL-BS-02,26/11/2020,7:30,152.361006,-28.506694,731.511,Captains Creek,Dry Sclerophyll,Burnt,Wonga Pigeon,1,80,S,,,,
TL-BS-03,27/11/2020,6:45,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt,Painted Button-quail,,,,,,Out of Survey,"Private property, grazed. 100m SE to Rainforest"
TL-BS-03,27/11/2020,6:45,152.371659,-28.491717,744.411,Captains Creek,Dry Sclerophyll,Burnt,Sulphur-crested Cockatoo,,,,,,Out of Survey,"Private property, grazed. 100m SE to Rainforest"
