,X1,Site,Bearing,Point,Litter.Cover,Litter.Depth.OG,Litter.Depth,Undergrowth,Growth..2m,Canopy.Cover,Notes,Recorder,Treatment,Longitude,Latitude,Elevation,Location,Formation,Fire
1193,1847,GG-UR-02,East,10,100,35,30,"38, 39",0.2,50,,,RainforestUnburnt,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt
1194,1848,GG-UR-02,East,20,80,35,30,"169, 175, 189",0.2,100,,,RainforestUnburnt,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt
1195,1849,GG-UR-02,East,30,100,45,40,"40, 133, 167, 170, 175",2.6,90,,,RainforestUnburnt,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt
1196,1850,GG-UR-02,East,40,100,50,45,172,0.8,100,,,RainforestUnburnt,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt
1197,1851,GG-UR-02,East,50,100,37,32,23,1.1,70,,,RainforestUnburnt,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt
1198,1852,GG-UR-02,South,10,100,39,34,"18, 26, 135, 187, 189",2.4,100,,,RainforestUnburnt,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt
1199,1853,GG-UR-02,South,20,90,41,36,"5, 180",0.2,100,,,RainforestUnburnt,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt
1200,1854,GG-UR-02,South,30,100,37,32,113,1.3,100,,,RainforestUnburnt,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt
1201,1855,GG-UR-02,South,40,100,34,29,"48, 93, 96, 110, 112, 184, 190",0.2,90,,,RainforestUnburnt,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt
1202,1856,GG-UR-02,South,50,100,31,26,,4,80,,,RainforestUnburnt,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt
1203,1857,GG-UR-02,West,10,90,32,27,,5.9,90,,,RainforestUnburnt,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt
1204,1858,GG-UR-02,West,20,100,44,39,"28, 29, 33, 38, 41, 64",1.7,90,,,RainforestUnburnt,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt
1205,1859,GG-UR-02,West,30,100,39,34,,6.2,90,,,RainforestUnburnt,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt
1206,1860,GG-UR-02,West,40,100,49,44,,4.9,100,,,RainforestUnburnt,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt
1207,1861,GG-UR-02,West,50,100,41,36,,1.3,100,Base of Tree,,RainforestUnburnt,153.332983,-28.57652,652.949,Gibbergunya Range Road,Rainforest,Unburnt
1208,1862,GG-BR-03,North,10,90,27,22,,8.5,90,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1209,1863,GG-BR-03,North,20,90,22,17,,34,40,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1210,1864,GG-BR-03,North,30,100,25,20,,16.3,10,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1211,1865,GG-BR-03,North,40,80,21,16,,8.4,80,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1212,1866,GG-BR-03,North,50,90,25,20,,28.5,40,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1213,1867,GG-BR-03,East,10,100,27,22,,6.9,100,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1214,1868,GG-BR-03,East,20,100,28,23,,12.1,60,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1215,1869,GG-BR-03,East,30,100,19,14,,7.3,80,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1216,1870,GG-BR-03,East,40,90,20,15,12,8.8,10,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1217,1871,GG-BR-03,East,50,90,28,23,,34.5,10,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1218,1872,GG-BR-03,South,10,60,8,3,"33, 85",37.8,40,Log,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1219,1873,GG-BR-03,South,20,90,16,11,,35.1,50,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1220,1874,GG-BR-03,South,30,60,15,10,,22.8,50,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1221,1875,GG-BR-03,South,40,90,22,17,,11.9,70,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1222,1876,GG-BR-03,South,50,100,18,13,11,12.3,70,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1223,1877,GG-BR-03,West,10,100,14,9,,11.8,50,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1224,1878,GG-BR-03,West,20,90,26,21,,NA,0,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1225,1879,GG-BR-03,West,30,100,29,24,,7.8,20,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1226,1880,GG-BR-03,West,40,100,22,17,,NA,0,,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1227,1881,GG-BR-03,West,50,30,28,23,,27.8,10,Log,,RainforestBurnt,153.330889,-28.578052,614.213,Gibbergunya Range Road,Rainforest,Burnt
1228,1882,GG-UR-03,North,10,100,40,35,115,0.8,100,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1229,1883,GG-UR-03,North,20,100,37,32,"23, 37",13.8,100,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1230,1884,GG-UR-03,North,30,100,38,33,,1.7,50,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1231,1885,GG-UR-03,North,40,100,36,31,70,1.1,70,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1232,1886,GG-UR-03,North,50,100,56,51,"44, 56, 59, 139, 195",0.2,100,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1233,1887,GG-UR-03,East,10,100,41,36,"47, 184",0.2,100,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1234,1888,GG-UR-03,East,20,100,25,20,"32, 33, 79",5.2,100,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1235,1889,GG-UR-03,East,30,100,40,35,,1.2,100,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1236,1890,GG-UR-03,East,40,100,32,27,54,2.3,100,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1237,1891,GG-UR-03,East,50,100,44,39,,2.7,100,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1238,1892,GG-UR-03,South,10,100,49,44,,3.8,70,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1239,1893,GG-UR-03,South,20,100,38,33,,3.4,90,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1240,1894,GG-UR-03,South,30,100,29,24,,1.7,100,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1241,1895,GG-UR-03,South,40,90,17,12,,4.9,80,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1242,1896,GG-UR-03,South,50,100,33,28,14,0.8,100,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1243,1897,GG-UR-03,West,10,100,37,32,85,10.8,50,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1244,1898,GG-UR-03,West,20,100,45,40,61,14.2,90,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1245,1899,GG-UR-03,West,30,100,34,29,,0.7,100,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1246,1900,GG-UR-03,West,40,80,36,31,,16.8,90,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1247,1901,GG-UR-03,West,50,100,32,27,"38, 193, 195, 199",6.4,100,,,RainforestUnburnt,153.331914,-28.578817,612.903,Gibbergunya Range Road,Rainforest,Unburnt
1248,1902,GG-BR-04,North,10,40,20,15,4,15,20,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1249,1903,GG-BR-04,North,20,90,30,25,8,8.5,70,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1250,1904,GG-BR-04,North,30,90,25,20,"2, 5",11.3,40,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1251,1905,GG-BR-04,North,40,50,17,12,"3, 5, 6, 7, 8, 9, 16",7.4,60,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1252,1906,GG-BR-04,North,50,80,24,19,"2, 4, 10, 11, 12",3.6,90,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1253,1907,GG-BR-04,East,10,30,20,15,,17.2,80,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1254,1908,GG-BR-04,East,20,90,18,13,"16, 22",16.8,100,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1255,1909,GG-BR-04,East,30,60,20,15,,16.8,80,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1256,1910,GG-BR-04,East,40,90,24,19,"12, 19",9.1,90,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1257,1911,GG-BR-04,East,50,80,19,14,"11, 12, 145, 170, 178",2,90,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1258,1912,GG-BR-04,South,10,90,31,26,"21, 24",35.6,30,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1259,1913,GG-BR-04,South,20,80,30,25,"21, 22",14.4,50,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1260,1914,GG-BR-04,South,30,100,26,21,,16,100,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1261,1915,GG-BR-04,South,40,100,29,24,"1, 8, 39",17.2,90,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1262,1916,GG-BR-04,South,50,90,25,20,"2, 4, 15, 16, 17, 18, 19, 21, 25, 29, 34",14.4,30,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1263,1917,GG-BR-04,West,10,100,39,34,,30.3,30,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1264,1918,GG-BR-04,West,20,80,23,18,4,30.8,50,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1265,1919,GG-BR-04,West,30,100,20,15,"9, 18, 19, 20, 35",36,70,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1266,1920,GG-BR-04,West,40,70,41,36,"1, 4, 7, 14, 23",31.8,80,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1267,1921,GG-BR-04,West,50,70,33,28,"1, 4, 6, 12, 13, 14, 17, 21",NA,0,,,RainforestBurnt,153.3268692,-28.60305095,NA,Gibbergunya Range Road,Rainforest,Burnt
1268,1922,GG-UR-04,North,10,100,46,41,,11.5,90,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1269,1923,GG-UR-04,North,20,100,52,47,,6.9,100,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1270,1924,GG-UR-04,North,30,100,35,30,172,5.1,80,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1271,1925,GG-UR-04,North,40,100,44,39,"23, 42, 51",6.9,90,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1272,1926,GG-UR-04,North,50,100,44,39,,2.4,100,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1273,1927,GG-UR-04,East,10,100,49,44,,5.6,100,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1274,1928,GG-UR-04,East,20,90,46,41,"6, 19, 23, 24",0.7,100,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1275,1929,GG-UR-04,East,30,90,40,35,"23, 24, 25, 56, 74",6,100,Log,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1276,1930,GG-UR-04,East,40,100,38,33,,1.8,100,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1277,1931,GG-UR-04,East,50,90,18,13,"118, 124",0.6,10,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1278,1932,GG-UR-04,South,10,100,54,49,,10.8,80,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1279,1933,GG-UR-04,South,20,100,35,30,"11, 17",3.3,80,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1280,1934,GG-UR-04,South,30,100,39,34,,4.3,100,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1281,1935,GG-UR-04,South,40,100,27,22,86,9.8,90,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1282,1936,GG-UR-04,South,50,100,34,29,,1,100,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1283,1937,GG-UR-04,West,10,100,31,26,,2.7,100,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1284,1938,GG-UR-04,West,20,100,30,25,,11.1,90,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1285,1939,GG-UR-04,West,30,100,64,59,55,4.1,100,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1286,1940,GG-UR-04,West,40,100,34,29,"8, 90, 91, 150, 199",13.4,50,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1287,1941,GG-UR-04,West,50,90,37,32,,7,100,,,RainforestUnburnt,153.327061,-28.606402,330.304,Gibbergunya Range Road,Rainforest,Unburnt
1288,1942,MP-BS-01,North,10,90,16,11,"21, 22",25.9,20,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1289,1943,MP-BS-01,North,20,70,29,24,"1, 2, 3, 4, 7, 10, 11, 16, 28",20.4,10,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1290,1944,MP-BS-01,North,30,90,26,21,45,NA,0,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1291,1945,MP-BS-01,North,40,80,26,21,"1, 7, 30, 38, 42, 45, 134, 147",NA,0,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1292,1946,MP-BS-01,North,50,70,23,18,"1, 3, 5, 14",NA,0,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1293,1947,MP-BS-01,East,10,70,24,19,"4, 5, 6, 10, 15, 16",5.5,40,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1294,1948,MP-BS-01,East,20,90,18,13,"9, 10, 27, 31, 62",19.5,80,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1295,1949,MP-BS-01,East,30,60,18,13,"1, 2, 3, 4, 5, 9",20.4,60,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1296,1950,MP-BS-01,East,40,70,37,32,"1, 2, 3, 6, 7, 11, 14, 17, 35, 40",18.5,50,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1297,1951,MP-BS-01,East,50,100,26,21,"1, 2, 45, 48, 52, 54, 31, 69",20.4,20,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1298,1952,MP-BS-01,South,10,80,17,12,"16, 20, 30",24.1,10,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1299,1953,MP-BS-01,South,20,90,16,11,"5, 6, 37, 40",NA,0,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1300,1954,MP-BS-01,South,30,80,23,18,"1, 2, 3, 10, 16, 31, 39",2.4,70,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1301,1955,MP-BS-01,South,40,80,17,12,"3, 10, 11, 12, 13, 14, 22, 27, 36",12.9,10,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1302,1956,MP-BS-01,South,50,50,19,14,8,21.4,20,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1303,1957,MP-BS-01,West,10,60,18,13,"3, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 21, 26, 28, 30",11.8,10,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1304,1958,MP-BS-01,West,20,70,15,10,"7, 13, 14, 15, 16, 17, 18, 19, 20, 30, 39, 47, 48",11.8,10,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1305,1959,MP-BS-01,West,30,40,13,8,"1, 2, 53",24.8,30,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1306,1960,MP-BS-01,West,40,10,15,10,"11, 12, 15, 17, 21, 27, 45, 54, 71, 75",20.8,30,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1307,1961,MP-BS-01,West,50,40,15,10,"1, 2, 5, 16, 21, 22, 29, 31, 35, 53",23.7,10,,,Dry SclerophyllBurnt,152.728173,-29.052441,288.301,Mount Pikapene,Dry Sclerophyll,Burnt
1308,1962,MP-US-01,North,10,100,25,20,23,5.5,70,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1309,1963,MP-US-01,North,20,100,34,29,2,8.8,80,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1310,1964,MP-US-01,North,30,60,13,8,,NA,0,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1311,1965,MP-US-01,North,40,90,27,22,,7.8,80,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1312,1966,MP-US-01,North,50,90,32,27,,NA,0,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1313,1967,MP-US-01,East,10,90,38,33,39,5.8,30,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1314,1968,MP-US-01,East,20,100,52,47,2,2.4,50,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1315,1969,MP-US-01,East,30,90,45,40,,11.8,30,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1316,1970,MP-US-01,East,40,70,9,4,"2, 10, 23",NA,0,Dry Creekbed,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1317,1971,MP-US-01,East,50,20,7,2,"1, 2, 3, 4, 7, 14, 19",9.7,70,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1318,1972,MP-US-01,South,10,100,45,40,"20, 28, 52",21.8,80,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1319,1973,MP-US-01,South,20,100,45,40,,7.1,80,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1320,1974,MP-US-01,South,30,30,32,27,,18.8,80,Dry Creekbed,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1321,1975,MP-US-01,South,40,100,65,60,,2.2,80,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1322,1976,MP-US-01,South,50,100,74,69,9,NA,0,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1323,1977,MP-US-01,West,10,100,48,43,3,4.2,40,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1324,1978,MP-US-01,West,20,100,14,9,3,10.8,20,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1325,1979,MP-US-01,West,30,90,41,36,45,NA,0,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1326,1980,MP-US-01,West,40,80,34,29,,6.8,10,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1327,1981,MP-US-01,West,50,100,17,12,,9.3,80,,HT,Dry SclerophyllUnburnt,152.728395,-29.049364,286.883,Mount Pikapene,Dry Sclerophyll,Unburnt
1328,1982,MP-BS-02,North,10,80,17,12,"1, 2, 3, 4, 5, 9",9.2,70,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1329,1983,MP-BS-02,North,20,50,19,14,"1, 2, 7",23.9,40,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1330,1984,MP-BS-02,North,30,100,25,20,"6, 7, 8, 13, 69, 70, 85, 106, 154, 160, 174",17.3,10,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1331,1985,MP-BS-02,North,40,20,17,12,,24.2,40,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1332,1986,MP-BS-02,North,50,70,13,8,"1, 7, 9, 10",19.6,20,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1333,1987,MP-BS-02,East,10,60,22,17,"1, 2, 5, 8, 9, 20",8.7,60,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1334,1988,MP-BS-02,East,20,40,23,18,"2, 10, 11, 19, 20",9.2,30,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1335,1989,MP-BS-02,East,30,80,14,9,"1, 4, 5, 7, 14, 70",24.6,50,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1336,1990,MP-BS-02,East,40,40,17,12,"1, 2, 45, 13",NA,0,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1337,1991,MP-BS-02,East,50,40,15,10,"1, 2, 3, 38, 43, 46, 50, 59",21.1,10,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1338,1992,MP-BS-02,South,10,50,25,20,"2, 3, 29",16,30,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1339,1993,MP-BS-02,South,20,70,24,19,"1, 4, 5, 10",18.7,50,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1340,1994,MP-BS-02,South,30,60,27,22,"1, 2, 9, 10, 14, 35",8.3,70,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1341,1995,MP-BS-02,South,40,80,22,17,"1, 3, 15, 33, 48",18.4,70,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1342,1996,MP-BS-02,South,50,90,20,15,"4, 5, 8, 12, 18, 20, 34, 39, 45, 60",22.7,40,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1343,1997,MP-BS-02,West,10,70,16,11,"1, 3, 4, 5, 7, 11, 13, 32, 35",22.8,50,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
1344,1998,MP-BS-02,West,20,70,16,11,"1, 2, 15, 16, 31, 48, 49, 92, 96, 106",25.1,40,,,Dry SclerophyllBurnt,152.709829,-29.059169,270.421,Mount Pikapene,Dry Sclerophyll,Burnt
